year,STNAME,CTYNAME,POPESTIMATE,NPOPCHG,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,GQESTIMATES,RBIRTH,RDEATH,RNATURALINC,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG
2016,Illinois,Ogle County,51273,-384,529,481,48,25,-431,-406,-26,525,10.278830273,9.3461575828,0.9326726902,0.4857670261,-8.374623531,-7.888856504
2016,Illinois,Peoria County,185006,-1309,2679,1782,897,435,-2604,-2169,-37,4884,14.429563639,9.5981643915,4.8313992476,2.3429862572,-14.02560049,-11.68261423
2016,Illinois,Perry County,21357,-101,191,225,-34,15,-70,-55,-12,2418,8.9221067383,10.510335163,-1.588228425,0.7006890109,-3.269882051,-2.56919304
2016,Illinois,Piatt County,16560,180,187,172,15,3,170,173,-8,72,11.353976928,10.443230115,0.9107468124,0.1821493625,10.321797207,10.50394657
2016,Illinois,Pike County,15950,-31,182,186,-4,-1,-22,-23,-4,627,11.399580345,11.650120572,-0.250540227,-0.062635057,-1.377971251,-1.440606307
2016,Illinois,Pope County,4157,-47,37,25,12,3,-76,-73,14,371,8.850615955,5.9801459156,2.8704700395,0.7176175099,-18.17964358,-17.46202607
2016,Illinois,Pulaski County,5619,-53,59,71,-12,1,-44,-43,2,21,10.450801523,12.576388274,-2.125586751,0.1771322292,-7.793818085,-7.616685856
2016,Illinois,Putnam County,5611,-25,44,61,-17,1,-9,-8,0,2,7.8243087045,10.847337068,-3.023028363,0.1778251978,-1.60042678,-1.422601583
2016,Illinois,Randolph County,32621,-225,331,390,-59,8,-152,-144,-22,4523,10.111964807,11.914399621,-1.802434814,0.2443979409,-4.643560878,-4.399162937
2016,Illinois,Richland County,15930,-113,194,190,4,5,-126,-121,4,364,12.135239108,11.885027992,0.2502111156,0.3127638945,-7.881650142,-7.568886248
2016,Illinois,Rock Island County,144784,-1174,1798,1464,334,396,-1870,-1474,-34,4643,12.368354073,10.070784407,2.2975696666,2.7240646346,-12.86363855,-10.13957392
2016,Illinois,St. Clair County,262759,-1320,3282,2678,604,127,-1910,-1783,-141,4686,12.459237944,10.166312984,2.2929249599,0.4821216389,-7.250805751,-6.768684112
2016,Illinois,Saline County,24307,-267,329,329,0,4,-266,-262,-5,886,13.461263067,13.461263067,0.0,0.1636627729,-10.88357439,-10.71991162
2016,Illinois,Sangamon County,197499,-997,2192,2111,81,258,-1299,-1041,-37,3914,11.070846854,10.66175078,0.4090960744,1.3030467556,-6.560688898,-5.257642142
2016,Illinois,Schuyler County,6923,-120,57,70,-13,0,-103,-103,-4,463,8.1626807962,10.024344837,-1.861664041,0.0,-14.7501074,-14.7501074
2016,Illinois,Scott County,5053,-61,47,47,0,0,-60,-60,-1,43,9.245598505,9.245598505,0.0,0.0,-11.80289171,-11.80289171
2016,Illinois,Shelby County,21717,-84,257,249,8,4,-83,-79,-13,205,11.811204559,11.443540604,0.3676639551,0.1838319776,-3.814513535,-3.630681557
2016,Illinois,Stark County,5776,12,51,87,-36,0,48,48,0,92,8.8388214905,15.077989601,-6.239168111,0.0,8.3188908146,8.3188908146
2016,Illinois,Stephenson County,45624,-167,497,550,-53,14,-95,-81,-33,836,10.873489034,12.033036154,-1.15954712,0.3062954657,-2.078433517,-1.772138052
2016,Illinois,Tazewell County,134385,-350,1536,1443,93,37,-442,-405,-38,2736,11.414982164,10.723840666,0.6911414982,0.2749702735,-3.284780024,-3.00980975
2016,Illinois,Union County,17212,-187,174,230,-56,11,-133,-122,-9,580,10.054606917,13.290572361,-3.235965445,0.6356360695,-7.685417931,-7.049781861
2016,Illinois,Vermilion County,78111,-879,918,940,-22,26,-886,-860,3,2925,11.686749289,11.96682389,-0.280074602,0.3309972565,-11.27936805,-10.94837079
2016,Illinois,Wabash County,11492,-62,137,126,11,25,-106,-81,8,88,11.889264948,10.934652434,0.9546125141,2.1695738957,-9.198993318,-7.029419422
2016,Illinois,Warren County,17378,-129,187,186,1,44,-172,-128,-2,1013,10.720940232,10.663609001,0.0573312312,2.5225741723,-9.860971764,-7.338397592
2016,Illinois,Washington County,14154,-92,145,140,5,1,-91,-90,-7,246,10.211267606,9.8591549296,0.3521126761,0.0704225352,-6.408450704,-6.338028169
2016,Illinois,Wayne County,16396,-31,205,205,0,4,-25,-21,-10,76,12.491240898,12.491240898,0.0,0.2437315297,-1.523322061,-1.279590531
2016,Illinois,White County,14292,-57,174,217,-43,4,-37,-33,19,391,12.150413743,15.153102196,-3.002688454,0.2793198562,-2.583708669,-2.304388813
2016,Illinois,Whiteside County,56536,-427,602,624,-22,10,-367,-357,-48,1011,10.608022978,10.995691592,-0.387668614,0.1762130063,-6.467017331,-6.290804324
2016,Illinois,Will County,689529,2842,7829,4483,3346,882,-1253,-371,-133,9190,11.377574451,6.514965674,4.8626087765,1.2817755352,-1.820935086,-0.539159551
2016,Illinois,Williamson County,67560,-29,792,783,9,70,-78,-8,-30,2132,11.720397487,11.587211152,0.1331863351,1.0358937173,-1.154281571,-0.118387853
2016,Illinois,Winnebago County,285873,-1295,3576,2747,829,462,-2506,-2044,-80,4718,12.480782352,9.5874466225,2.8933357299,1.612450069,-8.746320071,-7.133870002
2016,Illinois,Woodford County,39140,-18,413,408,5,25,-70,-45,22,1022,10.549439322,10.421722138,0.1277171831,0.6385859153,-1.788040563,-1.149454648
2016,Indiana,Indiana,6633053,20285,83267,60909,22358,11052,-12135,-1083,-990,187052,12.572569114,9.196711929,3.3758571854,1.6687527334,-1.832276006,-0.163523273
2016,Indiana,Adams County,35232,265,683,254,429,10,-161,-151,-13,421,19.458966652,7.2365703215,12.22239633,0.2849043434,-4.586959928,-4.302055585
2016,Indiana,Allen County,370404,2364,5259,3089,2170,818,-424,394,-200,6112,14.243463282,8.3662403649,5.8772229174,2.2154692841,-1.148360607,1.0671086772
2016,Indiana,Bartholomew County,81402,391,1064,711,353,298,-213,85,-47,1147,13.102399438,8.7554567676,4.3469426708,3.6696569856,-2.622942745,1.0467142409
2016,Indiana,Benton County,8650,-24,116,82,34,4,-56,-52,-6,92,13.391826368,9.4666358809,3.9251904872,0.4617871161,-6.465019626,-6.00323251
2016,Indiana,Blackford County,12149,-138,131,169,-38,10,-104,-94,-6,163,10.721885742,13.832051072,-3.11016533,0.8184645605,-8.512031429,-7.693566869
2016,Indiana,Boone County,64653,1253,827,480,347,69,821,890,16,574,12.916526751,7.4968958166,5.4196309341,1.0776787736,12.822815553,13.900494327
2016,Indiana,Brown County,14912,-7,102,142,-40,-1,16,15,18,163,6.8385236834,9.5202976769,-2.681773993,-0.06704435,1.0727095974,1.0056652476
2016,Indiana,Carroll County,19970,80,221,188,33,9,45,54,-7,106,11.088810838,9.4330155544,1.6557952835,0.4515805319,2.2579026593,2.7094831912
2016,Indiana,Cass County,37946,-132,502,413,89,115,-319,-204,-17,1043,13.206355888,10.864990003,2.3413658845,3.0253604125,-8.392086709,-5.366726297
2016,Indiana,Clark County,116031,941,1472,1142,330,104,519,623,-12,1327,12.737916503,9.8822694606,2.855647042,0.899961492,4.4911539843,5.3911154763
2016,Indiana,Clay County,26309,-176,304,290,14,0,-196,-196,6,341,11.516460204,10.986096905,0.5303632989,0.0,-7.425086184,-7.425086184
2016,Indiana,Clinton County,32457,-110,453,325,128,20,-236,-216,-22,831,13.933316929,9.9963090551,3.937007874,0.6151574803,-7.258858268,-6.643700787
2016,Indiana,Crawford County,10539,29,128,112,16,0,1,1,12,62,12.162097962,10.641835717,1.5202622452,0.0,0.0950163903,0.0950163903
2016,Indiana,Daviess County,32969,133,524,332,192,12,-63,-51,-8,581,15.925841501,10.090418661,5.8354228402,0.3647139275,-1.914748119,-1.550034192
2016,Indiana,Dearborn County,49331,-144,507,444,63,2,-251,-249,42,530,10.262534664,8.987308463,1.2752262008,0.0404833715,-5.080663118,-5.040179746
2016,Indiana,Decatur County,26598,205,334,271,63,20,130,150,-8,377,12.605914212,10.22815195,2.3777622615,0.7548451624,4.9064935555,5.6613387179
2016,Indiana,DeKalb County,42746,189,548,399,149,7,36,43,-3,615,12.848317175,9.3548878703,3.4934293049,0.1641208398,0.8440500334,1.0081708732
2016,Indiana,Delaware County,115603,-416,1215,1198,17,175,-540,-365,-68,8414,10.491231403,10.344440511,0.1467908921,1.5110827124,-4.662769512,-3.1516868
2016,Indiana,Dubois County,42552,131,574,406,168,40,-80,-40,3,894,13.51017382,9.5559766043,3.9541972156,0.9414755275,-1.882951055,-0.941475528
2016,Indiana,Elkhart County,203781,497,3128,1622,1506,100,-987,-887,-122,3797,15.368552934,7.9692432413,7.3993096926,0.4913220247,-4.849348384,-4.358026359
2016,Indiana,Fayette County,23331,-95,246,287,-41,4,-47,-43,-11,392,10.522488611,12.276236713,-1.753748102,0.1710973758,-2.010394166,-1.83929679
2016,Indiana,Floyd County,76990,229,923,750,173,31,8,39,17,1330,12.006425974,9.7560341071,2.2503918674,0.4032494098,0.1040643638,0.5073137736
2016,Indiana,Fountain County,16486,-50,179,188,-9,0,-49,-49,8,172,10.841257344,11.386348495,-0.545091151,0.0,-2.967718491,-2.967718491
2016,Indiana,Franklin County,22715,-175,248,200,48,12,-221,-209,-14,187,10.876000439,8.7709680956,2.1050323429,0.5262580857,-9.691919746,-9.16566166
2016,Indiana,Fulton County,20139,-189,275,206,69,1,-254,-253,-5,224,13.591321324,10.181135246,3.4101860775,0.0494229866,-12.5534386,-12.50401562
2016,Indiana,Gibson County,33703,-59,427,389,38,3,-74,-71,-26,738,12.658415475,11.531905432,1.1265100422,0.0889350033,-2.193730082,-2.104795079
2016,Indiana,Grant County,66937,-755,735,814,-79,35,-717,-682,6,4930,10.918895632,12.092491217,-1.173595585,0.519947411,-10.65149411,-10.13154669
2016,Indiana,Greene County,32211,-239,342,413,-71,10,-164,-154,-14,281,10.578246547,12.774315275,-2.196068728,0.3093054546,-5.072609455,-4.763304001
2016,Indiana,Hamilton County,316373,7201,3839,1667,2172,733,3913,4646,383,1634,12.274096987,5.3297524559,6.9443445316,2.3435564188,12.510690678,14.854247097
2016,Indiana,Hancock County,73717,1325,738,602,136,0,1201,1201,-12,649,10.102047102,8.2404232457,1.8616238562,0.0,16.439781259,16.439781259
2016,Indiana,Harrison County,39826,187,451,348,103,29,68,97,-13,461,11.350909205,8.7585729566,2.5923362487,0.7298810797,1.7114452904,2.4413263701
2016,Indiana,Hendricks County,160610,2551,1785,1046,739,227,1559,1786,26,3886,11.202846841,6.5648054878,4.6380413533,1.4246757607,9.784447185,11.209122946
2016,Indiana,Henry County,48521,-373,479,565,-86,1,-283,-282,-5,3610,9.8342144434,11.599856285,-1.765641842,0.0205307191,-5.810193502,-5.789662783
2016,Indiana,Howard County,82568,-13,987,942,45,49,-53,-4,-54,1280,11.952842585,11.407880157,0.5449624279,0.5934035326,-0.641844637,-0.048441105
2016,Indiana,Huntington County,36400,-207,419,394,25,10,-229,-219,-13,1336,11.478351391,10.793485556,0.6848658348,0.2739463339,-6.273371047,-5.999424713
2016,Indiana,Jackson County,44013,72,613,444,169,87,-166,-79,-18,595,13.939104532,10.096186643,3.8429178889,1.9783068422,-3.774700412,-1.796393569
2016,Indiana,Jasper County,33433,-68,375,326,49,22,-116,-94,-23,929,11.205067679,9.7409388353,1.4641288433,0.6573639705,-3.466100935,-2.808736965
2016,Indiana,Jay County,21046,-109,336,227,109,4,-228,-224,6,243,15.923793275,10.758038909,5.165754366,0.1895689676,-10.80543115,-10.61586218
2016,Indiana,Jefferson County,32418,-47,390,349,41,12,-87,-75,-13,1952,12.02163895,10.757825625,1.2638133255,0.3698965831,-2.681750227,-2.311853644
2016,Indiana,Jennings County,27758,-155,354,303,51,3,-195,-192,-14,298,12.717572884,10.88538018,1.8321927036,0.1077760414,-7.00544269,-6.897666649
2016,Indiana,Johnson County,151982,2644,1821,1285,536,191,1854,2045,63,2558,12.086818001,8.5291384575,3.5576795433,1.2677552104,12.305854241,13.573609452
2016,Indiana,Knox County,37744,-147,486,406,80,15,-227,-212,-15,2564,12.851193231,10.735770477,2.115422754,0.3966417664,-6.002512065,-5.605870298
2016,Indiana,Kosciusko County,79092,277,1078,694,384,63,-147,-84,-23,1803,13.653606237,8.7899839779,4.8636222587,0.7979380268,-1.861855396,-1.063917369
2016,Indiana,LaGrange County,39110,439,699,257,442,25,-16,9,-12,325,17.973541096,6.6082976562,11.36524344,0.6428305113,-0.411411527,0.2314189841
2016,Indiana,Lake County,485846,-1803,5918,4908,1010,324,-2891,-2567,-246,6488,12.158254536,10.083256719,2.0749978171,0.6656428641,-5.939424445,-5.273781581
2016,Indiana,LaPorte County,110015,-747,1293,1195,98,24,-830,-806,-39,6280,11.713176644,10.825403008,0.8877736358,0.2174139516,-7.518899161,-7.301485209
2016,Indiana,Lawrence County,45518,33,474,535,-61,28,78,106,-12,653,10.417238992,11.757854137,-1.340615145,0.6153643286,1.7142292012,2.3295935299
2016,Indiana,Madison County,129296,-199,1405,1438,-33,89,-206,-117,-49,5927,10.858182858,11.113214911,-0.255032053,0.6878137184,-1.59201827,-0.904204551
2016,Indiana,Marion County,941229,3171,14433,8015,6418,3033,-6176,-3143,-104,17294,15.360080711,8.5298307284,6.8302499831,3.2278199126,-6.572705499,-3.344885587
2016,Indiana,Marshall County,46556,-200,565,471,94,25,-289,-264,-30,671,12.109910837,10.095164609,2.0147462277,0.5358367627,-6.194272977,-5.658436214
2016,Indiana,Martin County,10171,-20,129,97,32,4,-56,-52,0,134,12.670661035,9.5275513211,3.1431097142,0.3928887143,-5.500442,-5.107553286
2016,Indiana,Miami County,35883,-19,375,359,16,3,-29,-26,-9,3288,10.447865153,10.002089573,0.4457755799,0.0835829212,-0.807968238,-0.724385317
2016,Indiana,Monroe County,145496,1239,1305,894,411,1019,-132,887,-59,15076,9.0076720517,6.1707730377,2.836899014,7.0335768741,-0.911120851,6.1224560229
2016,Indiana,Montgomery County,38074,-93,446,385,61,7,-149,-142,-12,1174,11.699741609,10.099552734,1.6001888748,0.1836282315,-3.908658071,-3.72502984
2016,Indiana,Morgan County,69698,52,754,656,98,22,-45,-23,-23,592,10.822138018,9.4155471351,1.406590883,0.3157653003,-0.645883569,-0.330118268
2016,Indiana,Newton County,13924,-78,126,144,-18,8,-93,-85,25,169,9.0238487431,10.312969992,-1.289121249,0.5729427773,-6.660459787,-6.087517009
2016,Indiana,Noble County,47638,-121,633,452,181,5,-284,-279,-23,820,13.270857574,9.4761889787,3.7946685954,0.1048250993,-5.954065641,-5.849240542
2016,Indiana,Ohio County,5932,-4,47,78,-31,0,24,24,3,52,7.9204583755,13.144590495,-5.22413212,0.0,4.0444893832,4.0444893832
2016,Indiana,Orange County,19335,-181,211,211,0,5,-178,-173,-8,258,10.862011274,10.862011274,0.0,0.2573936321,-9.163213302,-8.90581967
2016,Indiana,Owen County,20840,31,208,238,-30,2,44,46,15,197,9.9882350116,11.428845831,-1.440610819,0.0960407213,2.1128958678,2.2089365891
2016,Indiana,Parke County,16800,-78,183,173,10,1,-96,-95,7,1467,10.867628719,10.273769226,0.5938594928,0.0593859493,-5.701051131,-5.641665182
2016,Indiana,Perry County,18966,-356,180,176,4,-2,-354,-356,-4,1359,9.4024237359,9.1934809862,0.2089427497,-0.104471375,-18.49143335,-18.59590472
2016,Indiana,Pike County,12431,-45,118,143,-25,2,-15,-13,-7,213,9.4752479223,11.482715702,-2.00746778,0.1605974224,-1.204480668,-1.043883246
2016,Indiana,Porter County,167791,160,1763,1575,188,149,-145,4,-32,3416,10.512130987,9.3911550226,1.1209759646,0.8884330783,-0.864582526,0.0238505524
2016,Indiana,Posey County,25476,-14,259,245,14,5,-14,-9,-19,242,10.163638504,9.614252639,0.5493858651,0.1962092375,-0.549385865,-0.353176628
2016,Indiana,Pulaski County,12660,-211,137,138,-1,1,-212,-211,1,193,10.732051232,10.810387372,-0.07833614,0.0783361404,-16.60726176,-16.52892562
2016,Indiana,Putnam County,37436,-185,348,340,8,59,-243,-184,-9,4964,9.2729525561,9.0597812329,0.2131713231,1.5721385081,-6.47507894,-4.902940432
2016,Indiana,Randolph County,25082,-51,288,268,20,-1,-59,-60,-11,329,11.470676093,10.674101364,0.7965747287,-0.039828736,-2.34989545,-2.389724186
2016,Indiana,Ripley County,28846,147,329,306,23,31,27,58,66,449,11.434529499,10.635155096,0.7993744026,1.0774176731,0.9383960379,2.015813711
2016,Indiana,Rush County,16649,-76,201,187,14,-1,-79,-80,-10,178,12.045304728,11.206328279,0.8389764487,-0.059926889,-4.734224246,-4.794151136
2016,Indiana,St. Joseph County,269141,1007,3458,2471,987,537,-349,188,-168,11386,12.872365176,9.1982690429,3.6740961333,1.9989763157,-1.299148481,0.6998278349
2016,Indiana,Scott County,23730,23,267,306,-39,3,55,58,4,312,11.257035647,12.901321753,-1.644286106,0.1264835466,2.318865021,2.4453485676
2016,Indiana,Shelby County,44324,-118,516,436,80,19,-185,-166,-32,683,11.626073046,9.8235811009,1.8024919451,0.428091837,-4.168262623,-3.740170786
2016,Indiana,Spencer County,20648,-79,245,236,9,-1,-93,-94,6,368,11.842900302,11.407854985,0.4350453172,-0.048338369,-4.495468278,-4.543806647
2016,Indiana,Starke County,23009,69,249,283,-34,2,105,107,-4,16,10.838103114,12.318004744,-1.47990163,0.0870530371,4.5702844458,4.6573374829
2016,Indiana,Steuben County,34116,-227,366,322,44,28,-305,-277,6,1304,10.692531296,9.4070903753,1.2854409208,0.8180078587,-8.910442747,-8.092434888
2016,Indiana,Sullivan County,20802,-125,243,204,39,2,-181,-179,15,2176,11.646576721,9.7773730499,1.8692036713,0.0958565985,-8.675022167,-8.579165568
2016,Indiana,Switzerland County,10527,18,125,111,14,5,-1,4,0,107,11.884388667,10.553337136,1.3310515307,0.4753755467,-0.095075109,0.3803004373
2016,Indiana,Tippecanoe County,188059,2318,2356,1138,1218,1716,-530,1186,-86,14476,12.605671482,6.0888175495,6.5168539326,9.1813804173,-2.835741038,6.3456393793
2016,Indiana,Tipton County,15182,-110,156,165,-9,-2,-96,-98,-3,205,10.238235873,10.828903327,-0.590667454,-0.131259434,-6.300452845,-6.431712279
2016,Indiana,Union County,7212,17,79,67,12,0,-10,-10,15,67,10.966891095,9.3010342195,1.6658568751,0.0,-1.388214063,-1.388214063
2016,Indiana,Vanderburgh County,181721,-220,2188,1887,301,186,-601,-415,-106,7549,12.033151663,10.377768367,1.6553832955,1.0229278836,-3.305266979,-2.282339095
2016,Indiana,Vermillion County,15645,11,146,200,-54,2,59,61,4,209,9.3353368074,12.788132613,-3.452795805,0.1278813261,3.7724991208,3.9003804469
2016,Indiana,Vigo County,107931,223,1291,1160,131,182,-250,-68,160,9510,11.97371533,10.758721753,1.2149935772,1.6880063439,-2.318690033,-0.630683689
2016,Indiana,Wabash County,31762,-313,318,411,-93,16,-259,-243,23,1841,9.9628741952,12.87654495,-2.913670755,0.5012766891,-8.114416404,-7.613139715
2016,Indiana,Warren County,8166,-114,86,85,1,2,-126,-124,9,84,10.458470145,10.336860027,0.121610118,0.2432202359,-15.32287486,-15.07965463
2016,Indiana,Warrick County,62498,604,671,609,62,86,400,486,56,727,10.788475143,9.7916264712,0.9968486719,1.3827255772,6.4312817545,7.8140073317
2016,Indiana,Washington County,27670,-51,308,293,15,0,-59,-59,-7,261,11.120940225,10.579335993,0.5416042317,0.0,-2.130309978,-2.130309978
2016,Indiana,Wayne County,66568,-416,734,889,-155,8,-228,-220,-41,2706,10.991973164,13.313166407,-2.321193243,0.1198035222,-3.414400383,-3.294596861
2016,Indiana,Wells County,27949,12,331,247,84,20,-74,-54,-18,472,11.845542712,8.8394231113,3.0061196006,0.7157427621,-2.64824822,-1.932505458
2016,Indiana,White County,23999,-225,278,293,-15,6,-206,-200,-10,307,11.529767953,12.151877735,-0.622109782,0.2488439127,-8.543641001,-8.294797089
2016,Indiana,Whitley County,33449,54,411,298,113,14,-67,-53,-6,436,12.297289211,8.916282688,3.3810065226,0.4188857639,-2.004667584,-1.58578182
2016,Iowa,Iowa,3134693,12696,39349,28739,10610,6336,-3392,2944,-858,100516,12.578216277,9.1866466135,3.3915696638,2.0253520632,-1.084279387,0.9410726758
2016,Iowa,Adair County,7092,-119,68,99,-31,0,-84,-84,-4,154,9.5084947214,13.843249668,-4.334754947,0.0,-11.7457876,-11.7457876
2016,Iowa,Adams County,3693,-65,41,44,-3,0,-72,-72,10,84,11.005234197,11.810495236,-0.805261039,0.0,-19.32626493,-19.32626493
2016,Iowa,Allamakee County,13884,2,176,180,-4,17,-9,8,-2,300,12.677375207,12.965497371,-0.288122164,1.2245191961,-0.648274869,0.5762443276
2016,Iowa,Appanoose County,12462,-89,137,187,-50,5,-39,-34,-5,126,10.954303762,14.952224843,-3.997921081,0.3997921081,-3.118378443,-2.718586335
2016,Iowa,Audubon County,5678,-60,66,64,2,1,-58,-57,-5,117,11.562718991,11.212333567,0.350385424,0.175192712,-10.1611773,-9.985984583
2016,Iowa,Benton County,25699,36,300,239,61,9,-38,-29,4,297,11.681788092,9.3064911802,2.3752969121,0.3504536428,-1.479693158,-1.129239516
2016,Iowa,Black Hawk County,132904,-595,1768,1189,579,304,-1401,-1097,-77,5506,13.273123801,8.9263259047,4.3467978964,2.2822565812,-10.51789957,-8.235642992
2016,Iowa,Boone County,26532,-39,279,304,-25,0,1,1,-15,721,10.507880911,11.449447301,-0.94156639,0.0,0.0376626556,0.0376626556
2016,Iowa,Bremer County,24798,19,274,226,48,33,-62,-29,0,1610,11.053512718,9.1171309276,1.9363817899,1.3312624806,-2.501159812,-1.169897331
2016,Iowa,Buchanan County,20992,-92,288,186,102,5,-190,-185,-9,326,13.689514212,8.8411445955,4.8483696169,0.2376651773,-9.031276737,-8.79361156
